Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
29,"MR Buchalski, AY Navarro, WM Boyce, TW Vickers, ...","Genetic population structure of Peninsular bighorn sheep (Ovis canadensis nelsoni) indicates substantial gene flow across US–Mexico border",2015,"Biological …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0006320715000087","https://scholar.google.com/scholar?cites=6005630547663474469&as_sdt=2005&sciodt=2007&hl=en",138,"2021-12-14 16:19:11","HTML","","","",,,,,29,4.83,6,5,6,"Abstract Within the United States (US), Peninsular bighorn sheep (Ovis canadensis nelsoni, PBS) are listed as federally endangered. Despite known metapopulation structure, little is known regarding functional connectivity across the international border with Mexico …","https://www.sciencedirect.com/science/article/pii/S0006320715000087","https://scholar.google.com/scholar?q=related:JU-39SlJWFMJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
43,"WR Tobler, HW Mielke, TR Detwyler","Geobotanical distance between New Zealand and neighboring islands",1970,"Bioscience","academic.oup.com","https://academic.oup.com/bioscience/article-abstract/20/9/537/333963","https://scholar.google.com/scholar?cites=3443295903701390715&as_sdt=2005&sciodt=2007&hl=en",76,"2021-12-14 16:19:11","","","","",,,,,43,0.84,14,3,51,"This paper examines the degree to which relations between indigenous Dicotyledons on 11 islands can be explained by the relative location and size of the islands, and a specific diffusion model. The resulting geobotanical map is in 34% agreement with the geographical …","","https://scholar.google.com/scholar?q=related:e9WtjGELyS8J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
2,"W Tobler, H Mielke","et Detwyler T.(1970), Geobotanical distances between New-Zealand and neighboring Islands",,"Bioscience","","","https://scholar.google.com/scholar?cites=14111604479044896028&as_sdt=2005&sciodt=2007&hl=en",513,"2021-12-14 16:19:11","CITATION","","","",,,,,2,0.00,1,2,,"","","https://scholar.google.com/scholar?q=related:HEVI2IF91sMJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
70,"MW Tobler, JP Janovec, F Cornejo","Frugivory and Seed Dispersal by the Lowland Tapir Tapirus terrestris in the Peruvian Amazon",2010,"Biotropica","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1744-7429.2009.00549.x","https://scholar.google.com/scholar?cites=5894581644667162005&as_sdt=2005&sciodt=2007&hl=en",97,"2021-12-14 16:19:11","","10.1111/j.1744-7429.2009.00549.x","","",,,,,70,6.36,23,3,11,"The lowland tapir Tapirus terrestris is the largest herbivore in the Neotropics and feeds on a large quantity of fruits, often ingesting the seeds and defecating them intact. Seed dispersal by the lowland tapir in the southwestern Amazon was studied by examining seeds from 135 …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1744-7429.2009.00549.x","https://scholar.google.com/scholar?q=related:lY3sZcbCzVEJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
82,"MW Tobler","Habitat Use and Diet of Baird's Tapirs (Tapirus bairdii) in a Montane Cloud Forest of the Cordillera de Talamanca, Costa Rica1",2002,"Biotropica","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1744-7429.2002.tb00563.x","https://scholar.google.com/scholar?cites=11813394396237964094&as_sdt=2005&sciodt=2007&hl=en",103,"2021-12-14 16:19:11","","10.1111/j.1744-7429.2002.tb00563.x","","",,,,,82,4.32,82,1,19,"Results from 24 transects showed that tapirs were less abundant in areas with higher human presence. They also preferred less steep areas, especially as browsing sites. An analysis of feces showed that fibers were the largest component (40–55%) followed by leaves (10 …","https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1744-7429.2002.tb00563.x","https://scholar.google.com/scholar?q=related:PqNaA52b8aMJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
126,"R Hehlmann, A Hochhaus, HJ Kolb, ...","Interferon- Before Allogeneic Bone Marrow Transplantation in Chronic Myelogenous Leukemia Does Not Affect Outcome Adversely, Provided It Is Discontinued at …",1999,"Blood, The Journal …","ashpublications.org","https://ashpublications.org/blood/article-abstract/94/11/3668/260432","https://scholar.google.com/scholar?cites=3160740477276503417&as_sdt=2005&sciodt=2007&hl=en",46,"2021-12-14 16:19:11","","","","",,,,,126,5.73,32,4,22,"The influence of interferon-(IFN) pretreatment on the outcome after allogeneic bone marrow transplantation (BMT) in chronic myelogenous leukemia (CML) is controversial. One goal of the German randomized CML Studies I and II, which compare IFN±chemotherapy …","https://www.sciencedirect.com/science/article/pii/S0006497120366805","https://scholar.google.com/scholar?q=related:eb1Dv7c03SsJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
32,"MW Tobler","Camera base version 1.3",2007,"Botanical Research Institute of Texas http://www. atrium …","","","https://scholar.google.com/scholar?cites=5814619895917790714&as_sdt=2005&sciodt=2007&hl=en",302,"2021-12-14 16:19:11","CITATION","","","",,,,,32,2.29,32,1,14,"","","https://scholar.google.com/scholar?q=related:-kUZ-PytsVAJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
3,"HW Tobler","Conclusión y movilizacióncampesina y la revo lución",1985,"Brading, A (Comp.). Caudillosy campesinos en la …","","","https://scholar.google.com/scholar?cites=9140511450166420367&as_sdt=2005&sciodt=2007&hl=en",745,"2021-12-14 16:19:11","CITATION","","","",,,,,3,0.08,3,1,36,"","","https://scholar.google.com/scholar?q=related:j2OPRLye2X4J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
141,"W Tobler","Resolution, resampling, and all that",1988,"Building databases for global science","Taylor and Francis, New York, NY","","https://scholar.google.com/scholar?cites=6493043031893421173&as_sdt=2005&sciodt=2007&hl=en",199,"2021-12-14 16:19:11","CITATION","","","",,,,,141,4.27,141,1,33,"","","https://scholar.google.com/scholar?q=related:dSxVYzzsG1oJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
1,"WR Tobler","Resolution, resampling, and all that, pp129-137",1988,"Building databases for global science Mounsey, H (Ed) …","","","https://scholar.google.com/scholar?cites=5598122166543043847&as_sdt=2005&sciodt=2007&hl=en",590,"2021-12-14 16:19:11","CITATION","","","",,,,,1,0.03,1,1,33,"","","https://scholar.google.com/scholar?q=related:B80JSnOGsE0J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
5,"W Tobler","Resolution, accuracy and all that",1988,"Building databases for global science. Taylor & Francis …","","","https://scholar.google.com/scholar?cites=14498708277876225829&as_sdt=2005&sciodt=2007&hl=en",384,"2021-12-14 16:19:11","CITATION","","","",,,,,5,0.15,5,1,33,"","","https://scholar.google.com/scholar?q=related:JffTfFzCNckJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
2,"W Tobler","Resampling, resolution and all that",1988,"Building databases for global science. Taylor and …","","","https://scholar.google.com/scholar?cites=133987387984194930&as_sdt=2005&sciodt=2007&hl=en",509,"2021-12-14 16:19:11","CITATION","","","",,,,,2,0.06,2,1,33,"","","https://scholar.google.com/scholar?q=related:ci0uydEE3AEJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
0,"HW TOBLER","Procesos de modernización y marginación social y politica: el caso del méxico porfirista",1995,"Bulletin-Société suisse des américanistes","sag-ssa.ch","http://www.sag-ssa.ch/bssa/pdf/bssa59-60_08.pdf","",711,"2021-12-14 16:19:11","PDF","","","",,,,,0,0.00,0,1,26,"Se discuten en este trabajo los efectos social y politicamente regresivos de ia modernización económica y estatal durante el régimen del General Porﬁrio Diaz en México (7876—1971), o sea la marginalizacíón creciente de impor—tantes sectores de la población …","http://www.sag-ssa.ch/bssa/pdf/bssa59-60_08.pdf",""
2,"Z Xianjie, WE Tobler, Z Yi","Performance simulation of vehicles equipped with traction drive CVTs",2005,"CHINESE JOURNAL …","Springer Science and Media","","https://scholar.google.com/scholar?cites=15584688735587501130&as_sdt=2005&sciodt=2007&hl=en",463,"2021-12-14 16:19:11","CITATION","","","",,,,,2,0.13,1,3,16,"","","https://scholar.google.com/scholar?q=related:SoS5c9XvR9gJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
0,"S Agarwal, W Tobler, J Mella, ...","CHEST RADIOGRAPHY AFTER TRACHEOSTOMY: IS THERE A BENEFIT?",2009,"CRITICAL …","LIPPINCOTT WILLIAMS & WILKINS …","","",663,"2021-12-14 16:19:11","CITATION","","","",,,,,0,0.00,0,4,12,"","",""
2,"P Gould, WR Tobler","An experiment in geo-coding",2003,"CSISS Classics","","","https://scholar.google.com/scholar?cites=17296426796516418519&as_sdt=2005&sciodt=2007&hl=en",557,"2021-12-14 16:19:11","CITATION","","","",,,,,2,0.11,1,2,18,"","","https://scholar.google.com/scholar?q=related:16Po8YdACfAJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
9,"WR Tobler]","Geographical ordering of information",1963,"Canadian Geographer/Le Géographe canadien","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1541-0064.1963.tb00806.x","https://scholar.google.com/scholar?cites=8703520118232145586&as_sdt=2005&sciodt=2007&hl=en",307,"2021-12-14 16:19:11","CITATION","10.1111/j.1541-0064.1963.tb00806.x","","",,,,,9,0.16,9,1,58,"ALL GEOGRAPHERS are aware that the in-formation which they analyze must be spatially ordered, for an analysis is geographical only when reference is made to the location of phenomena. The geographer, however, is often forced to accept information in non-or only …","","https://scholar.google.com/scholar?q=related:sl6xLm8dyXgJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
9,"H Cottier, W Tobler","Cor triatriatum sinister mit Stenose im anomalen Septum",1957,"Cardiology","karger.com","https://www.karger.com/Article/Abstract/165636","https://scholar.google.com/scholar?cites=9795022185204931782&as_sdt=2005&sciodt=2007&hl=en",350,"2021-12-14 16:19:11","CITATION","","","",,,,,9,0.14,5,2,64,"Mit dem Begriff eines Cor triatriatum sinister (Cts) wird eine äußerst seltene kongenitale Herzmißbildung bezeichnet, bei wel-cher der linke Vorhof durch ein schräg verlaufendes, anomales Septum in zwei Räume, in der Regel einen obern hintern und einen untern …","","https://scholar.google.com/scholar?q=related:xtw1_Mfo7ocJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
0,"…, G Schirosa, E Betz, G Proll, H Cottier, W Tobler, ...","Buchbesprechungen–Book Reviews–Livres Nouveaux",1957,"Cardiology","karger.com","https://www.karger.com/Article/Abstract/165638","",611,"2021-12-14 16:19:11","CITATION","","","",,,,,0,0.00,0,7,64,"Advances in Cardiology. Edited by R. Hegglin (St. Gallen). Vol. I (Bibliotheca Cardiologica, fasc. 6). VIII+ 296 p., 40 fig. S. Karger AG., Basel/New York 1956. sFr. 39.50. This neat volume, the sixth of the well-known “Bibliotheca Cardiologica” and the first of a series …","https://www.karger.com/Article/PDF/165638",""
2,"WR Tobler","» Methoden der Luftbildforschung «",1966,"Carl Troll (Hg.), Methoden der Luftbildforschung (1942) …","","","https://scholar.google.com/scholar?cites=5118278417409857689&as_sdt=2005&sciodt=2007&hl=en",736,"2021-12-14 16:19:11","CITATION","","","",,,,,2,0.04,2,1,55,"","","https://scholar.google.com/scholar?q=related:mVhDUxrHB0cJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
7,"W Tobler","Unusual map projections",2008,"Cartographic Perspectives","cartographicperspectives.org","http://cartographicperspectives.org/index.php/journal/article/download/cp59-tobler/307","https://scholar.google.com/scholar?cites=5735725536361208156&as_sdt=2005&sciodt=2007&hl=en",186,"2021-12-14 16:19:11","PDF","","","",,,,,7,0.54,7,1,13,"Unusual Map Projections1 Page 1 28 Number 59, Winter 2008 cartographic perspectives Unusual Map Projections1 Waldo Tobler Professor Emeritus University of California Santa Barbara www.geog.ucsb.edu/~tobler Initial submission, January 28, 2008; final acceptance …","http://cartographicperspectives.org/index.php/journal/article/download/cp59-tobler/307","https://scholar.google.com/scholar?q=related:XFnyc_xjmU8J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
13,"W Tobler","Introductory comments on information theory and cartography",1997,"Cartographic perspectives","cartographicperspectives.org","http://cartographicperspectives.org/index.php/journal/article/download/cp27-tobler/741","https://scholar.google.com/scholar?cites=5696367579290738686&as_sdt=2005&sciodt=2007&hl=en",143,"2021-12-14 16:19:11","PDF","","","",,,,,13,0.54,13,1,24,"M aps contain information. A method by which the amount of information contained on a map can be measured is given by Claude Shannon's theory of information (1948, 1949). The context of this work was the measurement of channel capacity required to send a …","http://cartographicperspectives.org/index.php/journal/article/download/cp27-tobler/741","https://scholar.google.com/scholar?q=related:_h-t-SGQDU8J:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
15,"W TOBLER DR","A graphical introduction to survey adjustment",1995,"Cartographica: The International Journal for …","utpjournals.press","https://www.utpjournals.press/doi/abs/10.3138/E157-8650-4G3V-MH80","https://scholar.google.com/scholar?cites=16682018593068026616&as_sdt=2005&sciodt=2007&hl=en",213,"2021-12-14 16:19:11","","10.3138/E157-8650-4G3V-MH80","","",,,,,15,0.58,15,1,26,"It is important that cartographers, and others who use geographic information, understand the procedures used to adjust empirical measurements made for the purpose of specifying locations. Two new graphical interpretations of reconciling distance or directional …","","https://scholar.google.com/scholar?q=related:-ApIeIZvgucJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
18,"W Tobler","Cartogram programs",1974,"Cartography Laboratory Report","","","https://scholar.google.com/scholar?cites=16343345555074493584&as_sdt=2005&sciodt=2007&hl=en",295,"2021-12-14 16:19:11","CITATION","","","",,,,,18,0.38,18,1,47,"","","https://scholar.google.com/scholar?q=related:kKysCzE6z-IJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
6,"WR Tobler","WINDS: A Computer Program for the Analysis of Geographical Interactions",1975,"Cartography Laboratory Report","","","https://scholar.google.com/scholar?cites=8481200514918218055&as_sdt=2005&sciodt=2007&hl=en",371,"2021-12-14 16:19:11","CITATION","","","",,,,,6,0.13,6,1,46,"","","https://scholar.google.com/scholar?q=related:R3mP2O5Gs3UJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
72,"W Tobler","The development of analytical cartography: A personal note",2000,"Cartography and Geographic Information Science","Taylor & Francis","https://www.tandfonline.com/doi/pdf/10.1559/152304000783547867","https://scholar.google.com/scholar?cites=14113540274897346598&as_sdt=2005&sciodt=2007&hl=en",43,"2021-12-14 16:19:11","PDF","10.1559/152304000783547867","","",,,,,72,3.43,72,1,21,"Inthe late 1960s, I initiated a course with the title"" AnalyticalCartography"" at the University of Michigan in Ann Arbor. At the behest of Dr. H. Moellering of Ohio State University (whowas at one time a student in the course), a short personal historical perspective of the …","https://www.tandfonline.com/doi/pdf/10.1559/152304000783547867","https://scholar.google.com/scholar?q=related:JuBscBpe3cMJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
6,"W Tobler","A new companion for Mercator",2018,"Cartography and Geographic Information Science","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/15230406.2017.1308837","https://scholar.google.com/scholar?cites=5129132005458729854&as_sdt=2005&sciodt=2007&hl=en",169,"2021-12-14 16:19:11","","10.1080/15230406.2017.1308837","","",,,,,6,2.00,6,1,3,"The inappropriate use of the Mercator projection has declined but still occasionally occurs. One method of contrasting the Mercator projection is to present an alternative in the form of an equal area projection. The map projection derived here is thus not simply a pretty …","https://www.tandfonline.com/doi/full/10.1080/15230406.2017.1308837","https://scholar.google.com/scholar?q=related:flt0N2JWLkcJ:scholar.google.com/&scioq=author:%22w*+tobler%22&hl=en&as_sdt=2007"
