"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"FIFFGWBZ","book","1979","Tobler, W. R.","Cartograms and cartosplines","","","","","","","1979","2020-05-25 09:08:15","2020-06-17 13:31:18","","","pages 53-58","","Proceedings","","","","","","","","U. S. Department of Health, Education, and Welfare, Public Health Service, Office of Research, Statistics, and Technology, National Center for Health Statistics","","en","","","","","Google Books","CC326","","<p>Sans doute version publiée du CC 282</p> <p>Cartograms and cartosplines</p> <p>Ici ""Proceedings of the 1976 Workshop on Automated Cartography and Epidemiology""</p> <p>Mais en même temps problmème de date : 1976-1979</p>","","https://books.google.fr/books?id=f-WkHwO298MC","CC-Lissage, interpolation; LocCC-ABS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"K3NLNNJX","report","1975","Tobler, Waldo R.","Analysis of Three Interaction Matrices","","","","","http://pure.iiasa.ac.at/id/eprint/319/","The first matrix represents the cross-citations between nineteen business and economic journals. The second matrix consists of intersectoral job changes in Belgium. The third matrix indicates the amount of interaction between retail establishments, as indicated by customer movements from one establishment to another.","1975-08","2020-05-11 12:16:18","2020-06-17 13:29:05","2020-05-11 10:55:08","12","","","","","","","","","","Human Settlements and Services Area (HSS)","IIASA International Institute for Applied Systems Analysis","Laxenburg, AT","en","","Monograph (IIASA Research Report)","","","","CC325","","","","","CC-Modelisation mathématique; LocCC-ABS","","","","","","","","","","","","","","","","","","","","WP-75-109","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WGNTCS3I","manuscript","1976","Tobler, W. R.","Cartograms and cartosplines.","","","","","","","1976","2020-05-22 12:06:49","2020-06-17 13:24:08","","","7","","","","","","","","","","","Washington DC, US","en","","Notes prepared for the Workshop on automated Cartography and Epidemiology","","","","CC282","","<p>Résumé C. Reymond-Cauvin, 22/05/2020</p> <p>Résumé du CC89, version officiel de ce texte préliminaire</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Cet article porte sur les procédures permettant de construire des cartes en isolignes lissées à partir de données agrégées par zones géographiques. On cherche à connaître les variations de densité sur l'ensemble de la surface. H. de base : Il existe une fonction de densité Z(X,Y), non-négative, bornée et continue. L'objectif est de trouver de telles fonctions et de les cartographier sous forme d'isolignes lissées. Une des solutions fait appel à la construction d'un cartogramme et l'interpolation lissée de ce cartogramme utilise des fonctions splines. La construction finale conserve le volumes de densité<em><span style=""color: red;"">.  </span></em></span></p>; <p>Voir CC326 Proceedings correspondant à ces notes</p>","","","LocCC-CDMP; CC-Lissage, interpolation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WTLU2W8M","bookSection","1993","Tobler, Waldo","Movement Takes Time: A Note on the Time of Movement","Structure and Change in the Space Economy: Festschrift in Honor of Martin J. Beckmann","978-3-642-78094-3","","","https://doi.org/10.1007/978-3-642-78094-3_5","Continuous transportation modelling was introduced by Martin Beckmann in 1952, and continues in some of his recent books with Tonu Puu. My own recent work has also dealt with this topic and with spatial interaction models in both continuous and discrete form, especially as related to migration. The general class of models here includes the PP/D gravity model as used by Zipf, Stewart, Warntz, Isard, and others: the entropy model introduced by Alan Wilson; the Hitchcock-Koopmans-Kantorovitch linear transportation problem, the quadratic transportation problem, and the spatial price equilibrium model described by Samuelson and later workers. In all of these problems I have constantly encountered two difficulties.","1993","2020-05-13 20:04:09","2020-06-15 13:02:01","2020-05-13 20:04:09","61-65","","","","","","Movement Takes Time","","","","","Springer","Berlin, Heidelberg","en","","","","","Springer Link","CC128","","<p>Résumé C. Reymond-Cauvin, 16/06/2020</p> <p>Attention, seules les 2 premières pages sont disponibles à ce jour.</p> <p>De nombreux modèles d'interaction spatiale sous forme continue ou discrèe existent actuellement. Mais deux difficultés empêchent de les utiliser dans certains cas :</p> <p>1. Ces formulations correspondent à des modèles pour des données de comportements agrégés, alors que maintenant on dispose de données au niveau des individus avec leurs coordonnées géographiques et des indications liées au temps. Comment intégrer ces données dans les modèles sans agrégation ?</p> <p>2. Les modèles d'Interaction spatiale décrivent des situations d'équilibre et n'informent pas sur les chemins empruntés.</p> <p> </p> <p>Tobler propose un modèle ET LA SUITE N'A PAS ETE DISPONIBLE...</p>","","","LocCC-RRWT; LocCC-CDMV; CC-Mouvements","Discrete Choice Analysis; Employee Number; Spatial Interaction Model; Transportation Problem; Urban Traffic","Lakshmanan, T. R.; Nijkamp, Peter","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MAQ4EUHT","bookSection","1967","Tobler, Waldo R.","Introduction to R. Kao, ""Geometric Projections in System Studies""","Quantitative Geography. Part II: Physical and Cartographic Topics","","","","","","1967","2020-04-29 20:06:12","2020-06-15 12:02:51","","243-243","","","","","","","Studies in Geography","14","","","Evanston: Northwestern University Press","","en","","","","","","CC39","","<p>Tobler a écrit une page du chapitre d'un certain Richard C. Kao.</p> <p>Attention le volume disponible à la bibliothèque de géo de Strasbourg (cote AS271) est le Part I. Voir si dans une bibliothèque parisienne le bouquin de 1967 PartII peut être trouvé et la page 243 scannée...</p> <p>+ voir comment référencer ce texte car il a écrit la première page d'un chapitrre écrit par Kao... donc il n'est pas co-auteur du chapitre.</p>","","","CC-Modelisation mathématique; LocCC-ABS","","Garrison, William; Marble, Duane","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QPF28TBZ","bookSection","2011","Tobler, Waldo R.","Automation and Cartography","The Map Reader: Theories of Mapping Practice and Cartographic Representation","978-0-470-97958-7 978-0-470-74283-9","","","https://onlinelibrary.wiley.com/doi/abs/10.1002/9780470979587.ch19","","2011-04-21","2020-04-14 08:44:14","2020-06-15 12:01:38","2020-04-29 19:33:12","137-140","","","","","","The Map Reader","","","","","John Wiley & Sons, Ltd","Chichester, UK","en","","","","","","CC321","","<p>Cet article est une reprise exacte (et annoncée) de l'article de 1959). C'est un réel ""Reprinted"". (Cote CC4)</p>","","","CC-Réflexion-informatique; LocCC-ABS","","Dodge, Martin; Kitchin, Rob; Perkins, Chris","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8MI8E3KH","manuscript","1982","Gale, N.; Hubert, Lawrence J.; Tobler, W. R.","A comparison of migration models","","","","","","","1982","2020-05-22 13:26:15","2020-06-15 12:00:55","","","17 + figures","","","","","","","","","","","Santa Barbara Ca","en","","PrePrint","","","","CC294","","<p>Résumé C. Reymond-Cauvin, 22/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Méthode heuristique, permettant de comparer des modèles de données interpolées ou des modèles de migration, appuyée sur des procédures aléatoires (voir thèse CC pour comparer les résultats des MDS pour les mêmes données, donc avec des corrélations issues des mêmes données). </span></p>","","","CC-Lissage, interpolation; LocCC-LBIS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"DC7CX4K8","webpage","","Tobler, Waldo R.","Tobler's Flow Map","http://www.csiss.org","","","","http://www.csiss.org/clearinghouse/FlowMapper/","","","2020-05-23 21:47:57","2020-06-13 12:49:51","","","","","","","","","","","","","","","","","","","","","","CoteCC233","<p>Autre présentation du logiciel Flow Map (ou Flow Mapper)</p>","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2P5WGVN5","presentation","2015","Tobler, Waldo R.","Some thoughts on displaying geographical movement","","","","","https://www.wrsaonline.org/newsite/wp-content/uploads/2018/02/Tucson_Program_FINAL.pdf","","2015-02-17","2020-05-23 21:13:39","2020-06-13 12:45:11","","","","","","","","","","","","","","Tucson, US-AZ","en","","diaporama (absent )","","","","","Cote:CC314","<p>Diaporama non trouvé dans la liste des shows.</p>","","","Migrations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Western Regional Science Association 54th Annual Meeting","","","","","","","","","","","","","","","",""
"GZVPFVB2","presentation","2013","Tobler, Waldo R.","Lee's Migration Theory: Pluses and Minuses","","","","","","","2013-02","2020-05-19 23:38:48","2020-06-13 12:25:50","","","","","","","","","","","","","","Santa Barbara, US-CA","en","","Diaporama","","","","","Cote:CC256","<p>Résumé C. Reymond-Cauvin, 20/05/2020</p> <p style=""text-align: justify;"">La théorie migratoire de Lee est très intéressante (1966) mais elle ne contient aucune formulation mathématique. Tobler part de cet article pour montrer certains de ses travaux qui auraient pu servir pour la théorie de Lee.</p>","C:\Users\cplume01\Zotero\storage\C3MBRAQU\Lee's Migration Theory.pps","","Migrations; LocCC-CDSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Western Regional Science Association meeting","","","","","","","","","","","","","","","",""
"2CWYTLDY","presentation","2011","Tobler, Waldo R.","Migration: Maps and Models. An Introduction","","","","","","Most change in the world is due to movement; the movement of ideas, people, materials, money, disease, genes, animals, insects, and so on. In particular the movement of people has always been very important in our dynamic world. A current estimate is that some 210 million people migrated last year. The subject is so large that it is difficult to provide a comprehensive treatment. Instead I concentrate on just a few aspects of the subject, with a short description of some of my own work, including the making of simple interactive maps, followed by a review of an important historical reference and the idea of laws of migration. Next, bringing the material closer to the present with spatial modeling in a discrete framework. I follow this with a continuous model that results in displays of potential-driven vector fields. These are used to provide an illustration of the effect of resolution on migration data.","2011-11-17","2020-05-21 21:01:36","2020-06-13 12:21:55","","","","","","","","","","","","","","California State Polytechnic University, Pomona, 17 nov.","en","","Diaporama","","","","","Cote:CC238","<p>Ce diaporama a été présenté les 16 et 17 novembre en deux lieux différents. Ces deux références sont regoupées sous le même numéro CC238</p>; <p>Résumé C. Reymond-Cauvin, 22/05/2020</p> <p style=""text-align: justify;"">Les déplacements des personnes ont toujours été très importants dans notre monde dynamique. Selon les estimations actuelles, quelque 210 millions de personnes ont migré l'année dernière. Le sujet étant vaste l'auteur se concentre sur quelques aspects du sujet, avec une brève description de certains de ses propres travaux, notamment la réalisation de cartes interactives simples, suivie d'un examen d'une référence historique importante et de l'idée de lois sur les migrations. Ensuite, il effectue une jonction entre le matériel actuel et une modélisation spatiale dans un cadre discret. Passer à un modèle continu permet d'afficher des champs vectoriels potentiels. Ceux-ci sont utilisés pour illustrer l'effet de la résolution sur les données de migration.</p> <p style=""text-align: justify;""> </p>","","","Migrations; LocCC-CDSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QQ7KRMB7","presentation","2011","Tobler, Waldo R.","Migration: Maps and Models. An Introduction","","","","","","Most change in the world is due to movement; the movement of ideas, people, materials, money, disease, genes, animals, insects, and so on. In particular the movement of people has always been very important in our dynamic world. A current estimate is that some 210 million people migrated last year. The subject is so large that it is difficult to provide a comprehensive treatment. Instead I concentrate on just a few aspects of the subject, with a short description of some of my own work, including the making of simple interactive maps, followed by a review of an important historical reference and the idea of laws of migration. Next, bringing the material closer to the present with spatial modeling in a discrete framework. I follow this with a continuous model that results in displays of potential-driven vector fields. These are used to provide an illustration of the effect of resolution on migration data.","2011-11-16","2020-05-19 22:54:41","2020-06-13 12:21:32","","","","","","","","","","","","","","California State University, San Bernardino","en","","Diaporama","","","","","Cote:CC238","<p>Ce diaporama a été présenté les 16 et 17 novembre en deux lieux différents. Ces deux références sont regoupées sous le même numéro CC238</p>; <p>Résumé C. Reymond-Cauvin, 20/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Calibri',sans-serif;"">Les déplacements des personnes ont toujours été très importants dans notre monde dynamique. Selon les estimations actuelles, quelque 210 millions de personnes ont migré l'année dernière. Le sujet étant vaste l'auteur se concentre sur quelques aspects du sujet, avec une brève description de certains de ses propres travaux, notamment la réalisation de cartes interactives simples, suivie d'un examen d'une référence historique importante et de l'idée de lois sur les migrations. Ensuite, il effectue une jonction entre le matériel actuel et une modélisation spatiale dans un cadre discret. Passer à un modèle continu permet d'afficher des champs vectoriels potentiels. Ceux-ci sont utilisés pour illustrer l'effet de la résolution sur les données de migration</span></p> <p><span style=""font-size: 11.0pt; line-height: 107%; font-family: 'Calibri',sans-serif;"">Cf. CC238</span></p>","C:\Users\cplume01\Zotero\storage\R548ML82\A maps & Models talk.pps","","Migrations; LocCC-CDSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NAIMCYSB","presentation","2009","Tobler, Waldo R.","Ravenstein Reconsidered","","","","","","","2009","2020-05-19 22:00:43","2020-06-13 12:08:28","","","","","","","","","","","","","","San Diego State University, San Diego, US-CA","en","","","","","","","Cote:CC223","<p>CC133 Publication liée à une intervention : 1994 ""Migration: Ravenstein, Thornthwaite and Beyond"", AAG San Francisco, April. CC205</p> <p>De plus ce texte avec des modifications mineures a été présenté par la suite sous forme d'un powerpoint  à plusieurs reprises :</p> <p>2009 CC223 Cette référene est légèrement différente mais elle n'a pas été trouvée.</p> <p>2011 CC239</p> <p>2011  CC303</p>","","","Migrations; LocCC-PB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"V83JKNJP","presentation","2008","Tobler, Waldo R.","Spatial Analysis Visualized. How many words are a graphic worth?","","","","","","A Visualization of Spatial Analysis : Visualization of some Spatial Concepts. How many words are a graphic worth? Some examples of my work. An Introduction using eleven examples.","2008","2020-05-19 23:10:09","2020-06-13 12:08:12","","","","","","","","","","","","","","","en","","Diaporama","","","","","Cote:CC234","<p>Les CC234 et CC235 du tableau Excel sont identiques. Dans Zotéro, seul le CC234 a été retenu.</p>; <p>Résumé Tobler (venant duDVD)</p> <p>Some quantitative and computational procedures are presented in simple graphical form.</p> <p>A few examples from my research in geography. Included are spatial and temporal lag effects, comparison of movement patterns, consequences of changing spatial resolution, migration potential and fields, impact of biproportional adjustment on movement tables, coalescent cities, explanation of multidimensional scaling iterations, the transform-solve-invert paradigm, a map comparison method, mass preserving reallocation of spatial data, and potentials from asymmetry.</p> <p> </p>","C:\Users\cplume01\Zotero\storage\9PNR8MY5\A Visualization of Spatial Analysis.pps","","LocCC-CDSH; CC-Visualisation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IZTKVZBW","presentation","2007","Tobler, Waldo R.","Properties of Portolan Charts","","","","","http://www.aag.org/galleries/conference-files/AAG2007_Printed_Program.pdf","","2007-04-17","2020-05-19 21:45:44","2020-06-13 12:07:10","","","","","","","","","","","","","","San Francisco, US-CA","en","","Diaporama","","","","","Cote:CC221","<p>Résumé C. Reymond-Cauvin, 20/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Étude des propriétés des Portulans et recherche du système de projection le plus satisfaisant pour comparer les portulans aux cartes actuelles et ainsi connaître les déformations à l'aide de Darcy.</span></p>","C:\Users\cplume01\Zotero\storage\6QESQXIR\Portolani.pps","","CC-Systeme_projection; LocCC-CDSH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Association of American Geographers Annual Meeting","","","","","","","","","","","","","","","",""
"7JRSX5P4","journalArticle","1979","Tobler, W. R.","Cartograms and Cartosplines","Workshop on Automated Cartography and Epidemiology, Washington D.C., Department of Health, Education and Welfare","","","","https://www.researchgate.net/publication/284635240_Cartograms_and_cartosplines","","1979","2020-05-09 11:58:30","2020-06-04 13:10:44","2020-05-09","56-58","","","","","","","","","","","","","en","","","","","","CC89","","<p>Résumé C. Reymond-Cauvin, 09/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Cet article porte sur les procédures permettant de construire des cartes en isolignes lissées à partir de données agrégées par zones géographiques. On cherche à connaître les variations de densité sur l'ensemble de la surface. H. de base : Il existe une fonction de densité Z(X,Y), non-négative, bornée et continue. L'objectif est de trouver de telles fonctions et de les cartographier sous forme d'isolignes lissées. Une des solutions fait appel à la construction d'un cartogramme et l'interpolation lissée de ce cartogramme utilise des fonctions splines. La construction finale conserve le volumes de densité<em><span style=""color: red;"">.</span></em></span></p>","","","LocCC-CDMP; CC-Lissage, interpolation; CC-Cartogramme","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4PBRRJS6","journalArticle","1979","Tobler, Waldo R.","A Transformational View of Cartography","The American Cartographer","","0094-1689","10.1559/152304079784023104","https://www.tandfonline.com/doi/full/10.1559/152304079784023104","","1979-01","2020-04-14 08:44:14","2020-06-04 13:05:25","2020-04-13 20:16:32","101-106","","2","6","","The American Cartographer","","","","","","","","en","","","","","DOI.org (Crossref)","CC82","","<p style=""margin-bottom: 0cm; line-height: 100%;"">DVD_Tobler All Stuff PDF Reprints Cartography</p>; <p>Résumé C. Reymond-Cauvin, 09/05/2020 + Tobler</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Les transformations cartographiques sont appliquées</span></p> <p style=""text-align: justify;"">Cartographic transformations are applied to locative geographic data and to substantive geographic data. Conversion between locative aliases are between points, lines, and areas. Substantive transformations occur in map interpolation, filtering, and generalization, and in map reading. The theoretical importance of the inverses is in the study of error propagation effects.</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Article important pour la réflexion sur <em><span style=""color: red;"">les transformations.</span></em></span></p>","C:\Users\cplume01\Zotero\storage\LAAG9JZ3\TrnsfrmView.pdf","","LocCC-CDSC; CC-Cartogramme; CC-Transformation","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"IUMWW7L6","bookSection","1976","Tobler, Waldo R.","The Geometry of Mental Maps","Essays on the Multidimensional Analysis of Perceptions and Preferences","","","","","The empirical estimation of mental maps is advantageously approached as a classical cartographic problem. A geometrical survey can be decomposed into the determination of a configuration, a scale, an orientation, and a positioning with respect to an origin. For each of these the theory of the adjustment of observations leads to the use of the inverse covariance matrix for the weighting of data from several measurements and for specification of the error variances. This theory also provides adjustment procedures that vary depending on whether the data are collected in a graphical mode, or as a traverse, a trilateration, or a triangulation. Furthermore, departures of any configuration from a specified continuous model can be measured using Tissot's theorem. Global meeasures  such as those suggested by Airy, Jordan, and others may also be valuable for measuring overall changes in the perception of configurations over time. Different individuals can be expected to have different perceptions, and this may be interpreted as different viewing points, in the sense of photogrammetry. One is thus lead to inquiries concerning projective invariants, or affine invariants, or other metrical and non-metrical properties of mental maps.","1976","2020-05-06 20:28:39","2020-06-04 13:04:05","","69-81","","","","","","","","","","","Ohio State University Press","Columbus, OH, US","en","","","","","","CC69","","<p>Résumé C. Reymond-Cauvin, 07/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;""><em>Attention, cet article est la version officielle d'un texte préalable, ronéoté, n° 274, qui a en plus quelques figures. Le résumé est identiqu</em>e</span></p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Cet article présente les éléments théoriques qui sous-tendent les modèles mathématiques permettant de traduire les espaces cognitifs qui sont en nous. Il comprend d'une part les modèles du type trilatération, MDS, etc. et les modèles de comparaison type de la régression bidimensionnelle avec les mesures liées aux ellipses de Tissot. </span></p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Les préprints contiennent en plus de l'article ""officiel' des figures multiples.</span></p>","","","CC-Modelisation mathématique; LocCC-CDSC; CC-Anamorphose (sauf cartogramme)","","Golledge, Reginald; Rushton, Gerard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EAB57J2U","report","1964","Tobler, Waldo R.","Geographical Coordinate Computations, I: General Considerations","","","","","","","1964","2020-04-29 16:33:02","2020-06-04 12:58:58","","34","","","","","","","","","","","Office of Naval Research-University of Michigan","US","en","","","","","","CC28","","<p style=""margin-bottom: 0cm; line-height: 100%;"">DVD_Tobler All Stuff PDF Reprints Cartography Map Projections</p>; <p>Résumé C. Reymond-Cauvin, 05/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">Parmi les différentes composantes qui en 1964 permettent d'étudier dans de multiples domaines la répartition des phénomènes à la surface de la terre, Tobler s'intéresse aux systèmes de coordonnées. Il cherche un système qui soit le plus exact possible en restant aussi simple que possible. Cf. la réduction du passage de la terre au géoïde, puis à l'ellipsoïde, à la sphère et enfin au plan. Nombreux exemples.</span></p>","C:\Users\cplume01\Zotero\storage\XAL2N5M2\Tobler - 1964 - Geographical Coordinate Computations, I General C.pdf","","CC-Systeme_projection; CC-SIG (GIS); LocCC-CDMP","","","","","","","","","","","","","","","","","","","","Contract NONE 1224 (48), Task No. 389–137","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2MCSCWHG","report","1962","Tobler, Waldo R.; Boukidis, N.; Boyce, David; Garrison, William","The Location of Transport Route","","","","","","","1962","2020-04-29 09:54:27","2020-06-04 12:56:26","","","","","","","","","","","","","Northwestern University","Evanston, US","en","","Army Transportation Research Command","","","","CC14","","","","","LocCC-ABS; CC-Déplacement-Transports; CC-Analyse spatiale","","","","","","","","","","","","","","","","","","","","DA–44–177–TC–685","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"B7HJ5FGR","tvBroadcast","1962","","Maps and Mathematics","program No. 4, The Inquiring Mind","","","","","","1962","2020-04-16 11:12:05","2020-06-04 12:56:07","","","","","","","","","","","","","University of Michigan Television","US","en","","","","","","CC11","","","","","CC-Modelisation mathématique; CC-Réflexion-informatique; LocCC-ABS","","","","","","","","","","","","","","","","","","","Tobler, Waldo R.","","","30'","","","","","","","","","","","","","","","","","","","","","","","","",""
"4DITTF8J","bookSection","1972","Tobler, W. R.","Two Computer Districting Experiments","Algorithmic Approaches to Political Districting: Report of the Activities of a Seminar","","","","","","1972","2020-05-16 12:53:44","2020-05-29 13:33:23","","46-56","","","","","","","Department of Industrial Engineering, University of Michigan","","","","","Ann Arbor","en","","","","","","CC161","","","","","CC-SIG (GIS); LocCC-ABS","","Pollock, S.","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BPYBIJ7U","manuscript","","Tobler, Waldo R.","A serious Threat","","","","","","","nd","2020-05-27 08:22:24","2020-05-29 12:21:59","","","1","","","","","","","","","","","","en","","Texte informel","","","","CC329","","<p>Ce texte se trouve dans le CD Spatial Analysis mais il n'est nulle part référencé.</p>","","","LocCC-CDSA; CC-Analyse spatiale","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WLCS9SCE","manuscript","","Tobler, W. R.","Map projections","","","","","","","nd","2020-05-27 08:27:14","2020-05-27 08:28:19","","","2","","","","","","","","","","","","en","","Texte informel","","","","CC331","","<p>texte non référencé, présent dans le DVD Map Projections, rubrique ""My Projections'.</p>","","","CC-Systeme_projection; LocCC-CDMP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ANWL5IBC","manuscript","","Tobler, W. R.","Transform.Pic","","","","","","","nd","2020-05-27 08:24:38","2020-05-27 08:26:08","","","2","","","","","","","","","","","","en","","Texte informel","","","","CC330","","<p>Texte non référencé, présent dans le CD Map Projections, rubrique Cartograms</p>","","","LocCC-CDMP; CC-Cartogramme","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"W5GSC72C","manuscript","1979","Tobler, W. R.","Cartograms","","","","","","","1979","2020-05-27 08:21:18","2020-05-27 08:22:24","","","10","","","","","","","","","","","","en","","Texte informel","","","","CC328","","<p>À scanner</p>","","","CC-Cartogramme; LocCC-CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BYR7RAG9","manuscript","","Tobler, W. R.","A problem in historical cartography.","","","","","","","n.d.","2020-05-27 08:18:20","2020-05-27 08:20:50","","","2","","","","","","","","","","","","en","","Texte informel","","","","CC327","","<p>À scanner</p>","","","CC-Histoire_cartographie; LocCC-CC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JPNUVMAU","bookSection","2012","Tobler, W. R.","Préface. Tobler Lecture Event 2012","Are there fundamental principals in geographic information science?","1-4782-1362-0 978-1-4782-1362-8","","","fundamental-principles-Geographic-Information-Science/dp/1478213620","","2012","2020-05-25 06:18:52","2020-05-25 06:24:38","","1-4","","","","","","","","","","","CreateSpace Independent Publishing Platform","","en","","","","","","CC156","","<p>À scanner peut-être</p>; <p>Résumé C. Reymond-Cauvin, 24/05/2020</p> <p>Dans cette préface, Waldo Tobler répond brièvement à la question du titre : ""Are there fundamental principles in GIS ? Il résume ensuite brièvement les différents articles contenus dans ce livret de 93 p.</p>","","","CC-SIG (GIS); LocCC-CC","","","","","","","","","","","","","","","","","","","","","Francis J. Harvey","","","","","","","","","","","","","","","","","","","","","","","","","",""
"A2G8DUUR","manuscript","1997","Tobler, Waldo R.","Heights from Hiking Times","","","","","","","1997","2020-05-18 07:12:40","2020-05-23 22:10:26","","","","","","","","","","","","","","","en","","","","","","CC190","","<p style=""margin-bottom: 0cm; line-height: 100%;"">DVD_Tobler All Stuff PDF Reprints Movement</p>; <p>Résumé C. Reymond-Cauvin, 18/05/2020</p> <p><span style=""font-size: 11.0pt; line-height: 106%; font-family: 'Calibri',sans-serif;"">L'auteur cherche à reconstruire une topographie, donc à trouver les altitudes, à partir des temps de parcours d'une randonnée. Les altitudes absolues sont impossibles (il faudrait une constante d'intégration initiale). À partir d'un tableau des temps d'accès de segments à segment, on simplifie le tableau en appliquant la règle de l'inégalité triangulaire. Ensuite on applique la fonction de randonnée suivante : V = 6 exp(-3.5 * abs(S +0.05)), ou S est la pente et V la vitesse de randonnée. On ne peut obtenir que les altitudes relatives dans le cadre de la résolution des données ainsi que les différences d'altitude relatives.</span></p>","C:\Users\cplume01\Zotero\storage\8D882S66\Tobler - 1997 - Heights from Hiking Times.pdf","","CC-Modelisation mathématique; LocCC-CDMV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
